text,label
   *Extremistische Idee,0
 But the Frogs said it wasn't a  Muzzie terriorist attack.,1
  He’s so tired of all these liberals everywhere. He’s afraid “All this will go away....”. His money. His power. His tax payer paid  junkets. His unbridled arrogance is sick. Keep the pressure on! It’s working.,1
" Yes they are stupid, everyone knows that he is a bachelor""""",1
   Ha ha yes fuck yes 😂😈❤️,1
 It’s off of Santa Clarita 9on Netflix it’s funny as fuck!,1
 Odd how conservatives keep getting exposed of being child fuckers.   Thats why they're against abortion. More victims,1
   Silly rabbit 🐇 laws and rules aren’t for liberals.,1
 hi i love youuuuuu. i hope you are doing okay right now ariana. i lovee youuuu,0
" JUST LIKE A PLANTATION, White Liberals have Black people under their thumb and any Black person that tries to get out from under their Old Order"" is considered one of them uppity Negroes, too smart fer his britches. They get all the other good lil Negroes to teach em a lesson.""",1
 Hahaha BIG thighs is not going to make it,1
 God I hope not,0
   Why would Feinstein even waste paper on this anonymous letter she is not well.,0
3.  You’re my lil baby and I’m so proud of you for working as hard as you do. Thank you for still being there for me like you are. You’re the sweetest 💕💕 don’t ever change,0
 Get her out and a new day will dawn what will you have for Brexit?,0
"  That solidarity with Israel"" banner photo of ""Antideutsch"" infiltrators was originally used in an online mag Bunker which has connections to fashy pro-Žižek types from the 8chan /leftypol/ board. It's a go-to image for the ""anti-antifa"" crowd. Archived: URL",0
                                                  How an #evangelist speaks when he is filled with holy spook URL,1
  I think Collins has maybe seen the light given the threats against her from Liberals lately.,0
 The fact that we believe that these are the only two conservatives with a shred of decency is deeply disturbing. Even more disturbing is that I don’t believe either of them do either. Still doesn’t hurt to try.,0
    What I  saw him do in TC show was nothing short of amazing!  He is willing to take the fight to them &amp; not allow them over power the conversation.  That's why TC said SLOW DOWN!!,0
 According the gore hurricane hazel in 1955 was Trumps fault and all the typhoons cyclones and hurricanes are all Trumps fault   And Trump colluded   with God to defeat Hillary.   All true!,1
  Yes. Liberals.,0
 If It could that shit would be talking to you like BUTCH NOO YOU ALREADY KNOW HE A FUCK BOII BYE,1
  In the criminal world of the democrats &amp; liberals this is exactly how it works!!,1
 thanks for the following and together we can help MAGA and KAG but most of all thank you for your service and your sacrifices for our country,0
 He is most impressive at corruption and lies.,1
 He tihnks he is telling the big lie.,0
 So is it time for each of us to tell about wild times we had in high school and college???  Liberals are such jackasses.  Let he who is perfect cast the first stone....will never be a liberal,0
  I am Canadian  .. Live in the us and am ex 🇨🇦 special forces. I've handled everything from a bb gun to 155 mm howitzer (😁😁) and tow missles and anti tank weapons.   the US (lack of) gun control is by far the fucking stupidest part of this country!   Too many morons with guns,1
10 restaurant diners fatally shot in Corpus Christi with .357 Ruger Blackhawk revolver. The NRA calls gun control research 'unethical'.,1
 Burt Reynolds was a man's man. None like him nor will there ever be again.,0
 Good move....he is the big loser,1
 Totally agree! #Trump2020. Now  if we conservative hunters and gun owners could just teach u urban guys hat Federal Public lands are paid and protected by conservatives! #keepitpublic,0
 Becoming what?  Besides a multi-millionaire?,0
"  What's a ten commandments?""""",0
 you really should consider having the Conservatives go knocking on doors to talk to people. Quebec has been asking for Conservative presence because they're not well known there. Send them out. Make Conservatives known there.,0
54 night club partiers slaughtered in Oregon with .30-caliber Universal M-1 carbine. The NRA calls gun control research 'unethical'.,0
  More FAKE NEWS grandstanding,0
          Good vibes going towards Robert!!!,0
 If you want more shooting just call G Soros!  He’s always happy to oblige with that! He pays antifa well,0
  Republicans will never admit there is a #deepstate because they are part of the #deepstate! Who really runs DC? Federal Employees &amp; Appointees most of which are Liberals/Leftists. Politicians come &amp; go...they are there for LIFE! URL #MAGA #rnc #gop #foxnews,0
 He is right.,0
 He is an egomaniac and doesn’t like to lose so he will spend money for free agency and his drafts are better,1
       The vast majority of counterprotestors were normal Cville residents. There were a few antifa and a few BLM people. All violence was instigated initially by the white supremacists. Antifa protected clergy members and black residents.,0
" inb4 antifa isn't an extremist group!"" Source: ""Antifa: The Anti-Fascist Handbook"" by Mark Bray URL",0
 Your so correct! Liberals r so easy to figure out! Make America great again  Get rid of All liberal Woman,1
" Liberals sure love to spend other people's money !!!!!!  Hope and change""  really works well for the Obamas who are multi millionaires.  Their fortunes have really changed for the better !!!!!!  If liberals have any brain cells left, they'd vote for President Trump !""",1
  So I'm not sure she is a woman for one mostly men throw out insults like that to each other or mean ugly feminist cat women with penis envy,1
    Theresa May isn’t nice,1
 She is dillusional!,0
   This is insulting. I'm black and fully capable of getting IDs. What makes you think that we can't?  Lets be honest. This is about liberals (mostly white 1s) that want to appear as saviors and vanguards for minorities. Its about protecting your fraudulent votes.,1
 If anyone knows anything please help she's going to end her life or she is already gone but if you know anything please URL,0
  What that you are a coward that can't put your own pic up? Yet you feel you can judge others looks? Yep I'm sure people do call you out on the regular.,1
  Trudeau and the metoo movement hahaha. He is on the wrong side there. Funny how questions never went anywhere with Trudeau.,1
 These niggas getting put on list and straight ass 💀 only niggas I seen good was yoshi patchmade jay and a few more rest are ass 💯,1
 Fake news he is a liberal dem.,1
 Are you saying they’ll become another victim of the Clinton’s?,1
  Democrats always give people reasons to vote. What other party cares more about minorities or women &amp; children? What party is fighting for healthcare? Which party is reasonable on gun control or immigration?,0
 Have you looked in any ANTIFA recruitment centers? Welfare offices? Maybe in one of those tents in CA? Just a thought,0
 He is a cancer though. Suspended for like 3 years and then is late to practice when he’s able to play again. Can you blame them for cutting him when they suck anyways?,1
 What policies do the Republicans have for gun control?,0
 That shit hurts😞😞,0
 I thought it would be worse. I thought they would be shooting liberals in the streets by now.,1
  I had the good fortune of having her jump on a stickerwoman post a while back. She is a woman 😢  She tried to tell me that stickerwoman was a hate crime against Muslims ...🤔,0
 Don’t talk shit about 48 laws,1
"  I think this is more a way to scare Brexiteer Conservatives into toeing the party line.  Brexiteers are all for the will of the people"" so long as the people agree with them.""",0
  This fluffy bastard. URL,1
  And yet he is allowed to. Congress is supposed to be a check on this clown. If we get control of Congress you folks have to write some laws to prevent this happening again.,1
. They both want you to believe in yourself and to do your own research to discover the truth. They want people to see 100% of the big picture (not just the 50% found on #FakeNews that leads people into their echo chambers). #Censorship of #Conservatives is a bad idea! URL,0
    So why are we focused on getting illegal immigrants out of the country more than we are worried about fixing the loopholes in gun control?,0
 Its interesting to see the hypocrisy with these liberals when last year it was discovered that there was a “Hush Fund” for Congressional  Sexual Scandals while working for the government,1
  homer losing his boner over this is very petty there was a resemblance but again even if she is if they aren't shoving it in our face then its okay,1
