text,label,label_text
black vs white crime  larry elder,1,incitement
blacks are 49 times more likely to assault a white than a white is to assault a black . whites need to separate to protect their families,1,stereotypical
blacks have the best party time in white countries - welfare fattened  selling their culture  impregnating white women !,1,stereotypical
but islamic cultures want to kill the jews too ...,1,stereotypical
can't get it at the ballot box as long as non whites can vote and outvote us . other means will be needed 4 that !,1,white_grievance
cuck island : eyewitnesses report that armed police ran away from moslem terrorists via,1,other
dear germans  vote for to save fatherland from barbarians and british occupation . swear in the name of fuhrer,1,incitement
detroit : the death of white civilisation #swrm via,1,white_grievance
don't go to #atlanta article and commentary about the dying white race . victims of slow #genocide,1,white_grievance
europe is being flooded with africas and muslims atm by globalists supported by european antifa . you are what you hate so much,1,white_grievance
europe is in a state of silent  undeclared war against its own indigenous #whitepeople . wake up white people !,1,white_grievance
even europe has sold out interests of white people  i feel bad because white people have contributed to science & modernity,1,white_grievance
even when the criminals are white their black,1,incitement
evening read : deportable alien with priors kills cyclist during tragic dui in kentucky,1,stereotypical
fake news media says trump supporters are racist with no proof  yet no outrage over liberal communist professors calling for white genocide !,1,white_grievance
for #worldrefugeeday how about we help the white south africans and save them from the brutality they've been enduring for years now ?,1,white_grievance
for cucks sake ! #cuckservative #nrorevolt #goyible,1,other
freeloading on white taxpayers . rt : the kenyan ( cont ),1,stereotypical
from wide-eyed liberal to race realist - american renaissance via thanks,1,white_grievance
gay is normal to sick liberals trans gay marriage all normal we're attacked by evil muslims that want to kill all of us & to liberals,1,stereotypical
good for them . i hope this wakes more white people up .,1,incitement
good to know that is 100 percent #altright . #hailloomer !,1,incitement
google it the founder is an ex-felon and the org is for whites only . be sure to bring your ancestry dna test to the meeting,1,white_grievance
happen in america ... unless a majority of white people are muslims we dont have anything to fear,1,stereotypical
hate group ? u want 2 know hate read quran  the hand book of hate,1,stereotypical
he wasn't a black thug killed by a white cop so no news here !,1,stereotypical
head of cambridge university equality group says all white people are racist #swrm #racist #black,1,white_grievance
here we see the marxist use his divide and conquer method . he's trying to dis-unify whites . easier to prey on whites that way .,1,white_grievance
hold on  i got an even better one > 14 words my man . we got to secure the existence of our people and a future for white children > just not with those people . they're fat  low class . we're a better sort of racist than white trash > who are we ? a bunch of boomers ?,1,white_grievance
homosexuality  gun grabbing  and fake nationalism is not cool .,1,incitement
how dare explicitly pro-white folks think they have the right of assembly ! anti-racist is a code word for #antiwhite .,1,white_grievance
huffpo is just plain old anti-white & pro white genocide . #whitegenocide,1,white_grievance
i am already national socialist and we need to rebuild our movement against zionism in the world .. to free the white race !,1,white_grievance
i am part of white america,1,incitement
i am sure he hasnt just another lie on the road to the white house to destroy america . if they came here illigslly they need to leave now that is fair to americansnn,1,incitement
i know i'm white  will look out for the other whites  will do what i can to help . i produced 2 white children that will soon reproduce more white children .,1,incitement
i more and more think is right . black and white can't live together . we should just find some way peacefully to separate .,1,incitement
i take pro-white perspective . thats where the battle lines are now drawn . you guys wanna re,1,incitement
i then remember that my retort was that jewish power and control was our biggest issue.guess who was right ?,1,stereotypical
if you want to get better join the aryan race,1,incitement
in this leftwing  white hating world  telling the truth is no defence apparently  maybe they are right .,1,white_grievance
in your opinion they're racists . you just say that because they're white . anti-racist = a code word 4 anti-white .,1,white_grievance
is ramzan a month in which muslims won't kill and kill all other months ? ? hilarious ! !,1,stereotypical
islamists recruit refugees arriving in germany security agency #syrianrefugees #germany #islamicstate,1,stereotypical
it are the two hangmen of the white people .,1,white_grievance
